3,10,3,1,1,1,1,1,1
3,11,0,1,1,1,1,1,1
3,11,1,1,1,1,1,1,1
3,11,2,1,1,1,1,1,1
3,11,3,1,1,1,1,1,1
3,12,0,1,1,1,1,1,1
3,12,1,1,1,1,1,1,1
3,12,2,1,1,1,1,1,1
3,12,3,1,1,1,1,1,1
3,13,0,1,1,1,1,1,1
3,13,1,1,1,1,1,1,1
3,13,2,1,1,1,1,1,1
3,13,3,1,1,1,1,1,1
3,14,0,1,1,1,1,1,1
3,14,1,1,1,1,1,1,1
3,14,2,1,1,1,1,1,1
3,14,3,1,1,1,1,1,1
3,15,0,1,1,1,1,1,1
3,15,1,1,1,1,1,1,1
3,15,2,1,1,1,1,1,1
3,15,3,1,1,1,1,1,1
3,16,0,1,1,1,1,1,1
3,16,1,1,1,1,1,1,1
3,16,2,1,1,1,1,1,1
3,16,3,1,1,1,1,1,1
3,17,0,1,1,1,1,1,1
3,17,1,1,1,1,1,1,1
3,17,2,1,1,1,1,1,1
3,17,3,1,1,1,1,1,1
3,18,0,1,1,1,1,1,1
3,18,1,1,1,1,1,1,1
3,18,2,1,1,1,1,1,1
3,18,3,1,1,1,1,1,1
3,19,0,1,1,1,1,1,1
3,19,1,1,1,1,1,1,1
3,19,2,1,1,1,1,1,1
3,19,3,1,1,1,1,1,1
3,20,0,1,1,1,1,1,1
3,20,1,1,1,1,1,1,1
3,20,2,1,1,1,1,1,1
3,20,3,1,1,1,1,1,1
3,21,0,1,1,1,1,1,1
3,21,1,1,1,1,1,1,1
3,21,2,1,1,1,1,1,1
3,21,3,1,1,1,1,1,1
4,2,0,1,2,28628,24676,1,3
4,2,1,1,1,1,1,1,1
4,2,2,1,1,1,1,1,1
4,2,3,1,1,1,1,1,1
4,3,0,1,2,33927,27124,1,3
4,3,1,1,1,1,1,1,1
4,3,2,1,1,1,1,1,1
4,3,3,1,1,1,1,1,1
4,4,0,1,2,36472,28154,8,13
4,4,1,1,1,1,1,1,1
4,4,2,1,1,1,1,1,1
4,4,3,1,1,1,1,1,1
4,5,0,39893,29621,1,3,7,14
4,5,1,1,1,1,1,1,1
4,5,2,1,1,1,1,1,1
4,5,3,1,1,1,1,1,1
4,6,0,2,3,42461,31724,39,39
4,6,1,1,1,1,1,1,1
4,6,2,1,1,1,1,1,1
4,6,3,1,1,1,1,1,1
4,7,0,42101,32807,1,2,6,14
4,7,1,1,1,1,1,1,1
4,7,2,1,1,1,1,1,1
4,7,3,1,1,1,1,1,1
4,8,0,41321,38547,1,2,2,4
4,8,1,1,1,1,1,1,1
4,8,2,1,1,1,1,1,1
4,8,3,1,1,1,1,1,1
4,9,0,38542,41673,1,3,1,3
4,9,1,1,1,1,1,1,1
4,9,2,1,1,1,1,1,1
4,9,3,1,1,1,1,1,1
4,10,0,117861,125663,6,18,1,4
4,10,1,1,1,1,1,1,1
4,10,2,1,1,1,1,1,1
4,10,3,1,1,1,1,1,1
4,11,0,6077,7066,9,14,1,1
4,11,1,1,1,1,1,1,1
4,11,2,1,1,1,1,1,1
4,11,3,17666,24139,1,2,2,5
4,12,0,10242,9160,2,3,1,1
4,12,1,1,1,1,1,1,1
4,12,2,1,1,1,1,1,1
4,12,3,20,43,11,23,1,1
4,13,0,7837,7629,2,4,1,1
4,13,1,1,1,1,1,1,1
4,13,2,1,1,1,1,1,1
4,13,3,1756,2068,12,24,1,1
4,14,0,5669,5746,1,3,1,1
4,14,1,1,1,1,1,1,1
4,14,2,1,1,1,1,1,1
4,14,3,2260,2071,1,2,1,1
4,15,0,733,1049,1,2,1,1
4,15,1,1,1,1,1,1,1
4,15,2,1,1,1,1,1,1
4,15,3,6,13,2013,2763,1,1
4,16,0,2029,3267,1,3,1,1
4,16,1,1,1,1,1,1,1
4,16,2,1,1,1,1,1,1
4,16,3,135,102,3,4,1,1
4,17,0,1,1,1,1,1,1
4,17,1,1,1,1,1,1,1
4,17,2,1,1,1,1,1,1
4,17,3,2749,2351,1,2,1,1
4,18,0,1,1,1,1,1,1
4,18,1,1,1,1,1,1,1
4,18,2,1,1,1,1,1,1
4,18,3,60,203,2,8,1,1
4,19,0,1,2,1,2,1,1
4,19,1,1,1,1,1,1,1
4,19,2,1,1,1,1,1,1
4,19,3,79,155,1,4,1,1
4,20,0,1,1,1,1,1,1
4,20,1,1,1,1,1,1,1
4,20,2,1,1,1,1,1,1
4,20,3,38,182,1,7,1,1
4,21,0,1,1,1,1,1,1
4,21,1,1,1,1,1,1,1
4,21,2,1,1,1,1,1,1
4,21,3,19,82,6,27,1,1
5,2,0,61041,61510,1,2,1,3
5,2,1,1,1,1,1,1,1
5,2,2,1,1,1,1,1,1
5,2,3,1,1,1,1,1,1
5,3,0,4,7,1,3,45589,76443
5,3,1,1,1,1,1,1,1
5,3,2,1,1,1,1,1,1
5,3,3,1,1,1,1,1,1
5,4,0,1,3,72370,57735,1,3
5,4,1,1,1,1,1,1,1
5,4,2,1,1,1,1,1,1
5,4,3,1,1,1,1,1,1
5,5,0,73181,57392,1,2,1,3
5,5,1,1,1,1,1,1,1
5,5,2,1,1,1,1,1,1
5,5,3,1,1,1,1,1,1
5,6,0,77854,61911,2,3,2,5
5,6,1,1,1,1,1,1,1
5,6,2,1,1,1,1,1,1
5,6,3,1,1,1,1,1,1
5,7,0,77476,62469,1,2,5,9
5,7,1,1,1,1,1,1,1
5,7,2,1,1,1,1,1,1
5,7,3,1,1,1,1,1,1
5,8,0,70837,68138,3,7,6,15
5,8,1,1,1,1,1,1,1
5,8,2,1,1,1,1,1,1
5,8,3,1,1,1,1,1,1
5,9,0,65586,74672,1,2,2,5
5,9,1,1,1,1,1,1,1
5,9,2,1,1,1,1,1,1
5,9,3,1,1,1,1,1,1
5,10,0,230332,258451,4,28,186,660
5,10,1,1,1,1,1,1,1
5,10,2,1,1,1,1,1,1
5,10,3,1,1,1,1,1,1
5,11,0,1,3,2566,4338,1,1
5,11,1,1,1,1,1,1,1
5,11,2,1,1,1,1,1,1
5,11,3,38362,51122,2,5,1,3
5,12,0,3320,2878,1,3,1,1
5,12,1,1,1,1,1,1,1
5,12,2,1,1,1,1,1,1
5,12,3,142,137,1,2,1,1
5,13,0,3051,2687,1,3,1,1
5,13,1,1,1,1,1,1,1
5,13,2,1,1,1,1,1,1
5,13,3,1,1,1,1,1,1
5,14,0,8322,10775,2,4,1,1
5,14,1,1,1,1,1,1,1
5,14,2,1,1,1,1,1,1
5,14,3,1,1,1,1,1,1
5,15,0,124,159,1,3,1,1
5,15,1,1,1,1,1,1,1
5,15,2,1,1,1,1,1,1
5,15,3,4870,4406,1,3,1,1
5,16,0,76,134,1,3,1,1
5,16,1,1,1,1,1,1,1
5,16,2,1,1,1,1,1,1
5,16,3,1,2,1,1,1,1
5,17,0,57,131,1,5,1,1
5,17,1,1,1,1,1,1,1
5,17,2,1,1,1,1,1,1
5,17,3,1,1,1,1,1,1
5,18,0,36,77,1,5,1,1
5,18,1,1,1,1,1,1,1
5,18,2,1,1,1,1,1,1
5,18,3,2,1,1,1,1,1
5,19,0,19,52,1,6,1,1
5,19,1,1,1,1,1,1,1
5,19,2,1,1,1,1,1,1
5,19,3,1,2,1,1,1,1
5,20,0,1,1,1,1,1,1
5,20,1,1,1,1,1,1,1
5,20,2,1,1,1,1,1,1
5,20,3,1,1,1,1,1,1
5,21,0,1,1,1,1,1,1
5,21,1,1,1,1,1,1,1
5,21,2,1,1,1,1,1,1
5,21,3,2,3,1,1,1,1
6,2,0,88021,95173,1,2,1,3
6,2,1,1,1,1,1,1,1
6,2,2,1,1,1,1,1,1
6,2,3,1,1,1,1,1,1
6,3,0,1,3,99445,84648,1,3
6,3,1,1,1,1,1,1,1
6,3,2,1,1,1,1,1,1
6,3,3,1,1,1,1,1,1
6,4,0,1,3,101213,82198,1,3
6,4,1,1,1,1,1,1,1
6,4,2,1,1,1,1,1,1
6,4,3,1,1,1,1,1,1
6,5,0,2,5,116455,88526,1,3
6,5,1,1,1,1,1,1,1
6,5,2,1,1,1,1,1,1
6,5,3,1,1,1,1,1,1
6,6,0,9,10,122771,95409,2,5
6,6,1,1,1,1,1,1,1
6,6,2,1,1,1,1,1,1
6,6,3,1,1,1,1,1,1
6,7,0,116773,118964,16,32,16,26
6,7,1,1,1,1,1,1,1
6,7,2,1,1,1,1,1,1
6,7,3,1,1,1,1,1,1
6,8,0,120691,131327,1,3,1,3
6,8,1,1,1,1,1,1,1
6,8,2,1,1,1,1,1,1
6,8,3,1,1,1,1,1,1
6,9,0,116198,137660,1,2,1,3
6,9,1,1,1,1,1,1,1
6,9,2,1,1,1,1,1,1
6,9,3,1,1,1,1,1,1
6,10,0,355292,416868,1,2,1,3
6,10,1,1,1,1,1,1,1
6,10,2,1,1,1,1,1,1
6,10,3,1,1,1,1,1,1
6,11,0,18781,24023,1,3,1,1
6,11,1,1,1,1,1,1,1
6,11,2,1,1,1,1,1,1
6,11,3,1,4,30296,102825,1,4
6,12,0,18678,18868,1,2,1,1
6,12,1,1,1,1,1,1,1
6,12,2,1,1,1,1,1,1
6,12,3,3,10,2855,4393,1,1
6,13,0,28229,28034,1,2,1,1
6,13,1,1,1,1,1,1,1
6,13,2,1,1,1,1,1,1
6,13,3,2665,3661,1,3,1,1
6,14,0,19072,22499,4,11,1,1
6,14,1,1,1,1,1,1,1
6,14,2,1,1,1,1,1,1
6,14,3,9404,10268,2,3,1,1
6,15,0,13471,17523,1,2,1,1
6,15,1,1,1,1,1,1,1
6,15,2,1,1,1,1,1,1
6,15,3,8198,11006,1,2,1,1
6,16,0,5727,10478,1,3,1,1
6,16,1,1,1,1,1,1,1
6,16,2,1,1,1,1,1,1
6,16,3,1,3,6633,13671,1,1
6,17,0,246,423,1,2,1,1
6,17,1,1,1,1,1,1,1
6,17,2,1,1,1,1,1,1
6,17,3,9682,10482,1,3,1,1
6,18,0,71,211,1,14,1,1
6,18,1,1,1,1,1,1,1
6,18,2,1,1,1,1,1,1
6,18,3,1,4,1741,4251,1,1
6,19,0,8,26,1,4,1,1
6,19,1,1,1,1,1,1,1
6,19,2,1,1,1,1,1,1
6,19,3,3075,3173,1,2,1,1
6,20,0,1,1,1,1,1,1
6,20,1,1,1,1,1,1,1
6,20,2,1,1,1,1,1,1
6,20,3,3479,2629,1,1,1,1
6,21,0,1,1,1,1,1,1
6,21,1,1,1,1,1,1,1
6,21,2,1,1,1,1,1,1
6,21,3,15386,9045,1,1,1,1
7,2,0,128911,123312,1,2,1,3
7,2,1,1,1,1,1,1,1
7,2,2,1,1,1,1,1,1
7,2,3,1,1,1,1,1,1
7,3,0,134074,118721,1,1,11,17
7,3,1,1,1,1,1,1,1
7,3,2,1,1,1,1,1,1
7,3,3,1,1,1,1,1,1
7,4,0,3,8,127416,98511,12607,15139
7,4,1,1,1,1,1,1,1
7,4,2,1,1,1,1,1,1
7,4,3,1,1,1,1,1,1
7,5,0,142941,109074,1,1,2,5
7,5,1,1,1,1,1,1,1
7,5,2,1,1,1,1,1,1
7,5,3,1,1,1,1,1,1
7,6,0,1,2,157444,122097,132,127
7,6,1,1,1,1,1,1,1
7,6,2,1,1,1,1,1,1
7,6,3,1,1,1,1,1,1
7,7,0,168275,116824,1,3,258,365
7,7,1,1,1,1,1,1,1
7,7,2,1,1,1,1,1,1
7,7,3,1,1,1,1,1,1
7,8,0,154344,151955,1,2,6,15
7,8,1,1,1,1,1,1,1
7,8,2,1,1,1,1,1,1
7,8,3,1,1,1,1,1,1
7,9,0,134637,174479,1,2,4,10
7,9,1,1,1,1,1,1,1
7,9,2,1,1,1,1,1,1
7,9,3,1,1,1,1,1,1
7,10,0,454367,578802,6,15,32,78
7,10,1,1,1,1,1,1,1
7,10,2,1,1,1,1,1,1
7,10,3,1,1,1,1,1,1
7,11,0,13761,15354,1,3,1,1
7,11,1,1,1,1,1,1,1
7,11,2,1,1,1,1,1,1
7,11,3,76203,107141,3,12,1,5
7,12,0,14699,14148,3,8,1,1
7,12,1,1,1,1,1,1,1
7,12,2,1,1,1,1,1,1
7,12,3,2,7,265,434,1,1
7,13,0,12255,12292,1,2,1,1
7,13,1,1,1,1,1,1,1
7,13,2,1,1,1,1,1,1
7,13,3,620,699,1,2,1,1
7,14,0,20787,25086,1,2,1,1
7,14,1,1,1,1,1,1,1
7,14,2,1,1,1,1,1,1
7,14,3,1,4,173,594,1,1
7,15,0,4372,7069,1,3,1,1
7,15,1,1,1,1,1,1,1
7,15,2,1,1,1,1,1,1
7,15,3,8795,8252,1,4,1,1
7,16,0,7738,15416,1,8,1,1
7,16,1,1,1,1,1,1,1
7,16,2,1,1,1,1,1,1
7,16,3,766,843,1,2,1,1
7,17,0,583,1389,1,5,1,1
7,17,1,1,1,1,1,1,1
7,17,2,1,1,1,1,1,1
7,17,3,11149,8757,10,20,1,1
7,18,0,241,713,1,9,1,1
7,18,1,1,1,1,1,1,1
7,18,2,1,1,1,1,1,1
7,18,3,1,3,420,731,1,1
7,19,0,17,47,1,12,1,1
7,19,1,1,1,1,1,1,1
7,19,2,1,1,1,1,1,1
7,19,3,1,3,537,631,1,1
7,20,0,1,1,1,1,1,1
7,20,1,1,1,1,1,1,1
7,20,2,1,1,1,1,1,1
7,20,3,747,467,1,1,1,1
7,21,0,1,1,1,1,1,1
7,21,1,1,1,1,1,1,1
7,21,2,1,1,1,1,1,1
7,21,3,2404,1288,9,11,1,1
8,2,0,1,2,171532,141400,137,160
8,2,1,1,1,1,1,1,1
8,2,2,1,1,1,1,1,1
8,2,3,1,1,1,1,1,1
8,3,0,1,3,20,25,156698,156957
8,3,1,1,1,1,1,1,1
8,3,2,1,1,1,1,1,1
8,3,3,1,1,1,1,1,1
8,4,0,2,3,196619,141367,81,74
8,4,1,1,1,1,1,1,1
8,4,2,1,1,1,1,1,1
8,4,3,1,1,1,1,1,1
8,5,0,1,3,204754,133924,410,347
8,5,1,1,1,1,1,1,1
8,5,2,1,1,1,1,1,1
8,5,3,1,1,1,1,1,1
8,6,0,1,2,209747,155656,1,3
8,6,1,1,1,1,1,1,1
8,6,2,1,1,1,1,1,1
8,6,3,1,1,1,1,1,1
8,7,0,264042,149442,1,2,13,21
8,7,1,1,1,1,1,1,1
8,7,2,1,1,1,1,1,1
8,7,3,1,1,1,1,1,1
8,8,0,1,5,34655,84149,146504,176575
8,8,1,1,1,1,1,1,1
8,8,2,1,1,1,1,1,1
8,8,3,1,1,1,1,1,1
8,9,0,214733,232705,1,2,1,3
8,9,1,1,1,1,1,1,1
8,9,2,1,1,1,1,1,1
8,9,3,1,1,1,1,1,1
8,10,0,636009,719854,4,7,1,3
8,10,1,1,1,1,1,1,1
8,10,2,1,1,1,1,1,1
8,10,3,1,1,1,1,1,1
8,11,0,45151,37227,2,4,1,1
8,11,1,1,1,1,1,1,1
8,11,2,1,1,1,1,1,1
8,11,3,108077,118243,1,3,45,70
8,12,0,70582,54599,2,3,1,1
8,12,1,1,1,1,1,1,1
8,12,2,1,1,1,1,1,1
8,12,3,1,2,673,750,1,1
8,13,0,31150,25055,1,1,1,1
8,13,1,1,1,1,1,1,1
8,13,2,1,1,1,1,1,1
8,13,3,13868,11920,50,88,1,1
8,14,0,43715,41509,1,2,1,1
8,14,1,1,1,1,1,1,1
8,14,2,1,1,1,1,1,1
8,14,3,1232,1041,1,2,1,1
8,15,0,29854,30522,1,2,1,1
8,15,1,1,1,1,1,1,1
8,15,2,1,1,1,1,1,1
8,15,3,14871,11534,1,1,1,1
8,16,0,12635,22032,1,3,1,1
8,16,1,1,1,1,1,1,1
8,16,2,1,1,1,1,1,1
8,16,3,15719,11255,1,3,1,1
8,17,0,1615,3874,1,3,1,1
8,17,1,1,1,1,1,1,1
8,17,2,1,1,1,1,1,1
8,17,3,15967,11258,1,2,1,1
8,18,0,998,3575,1,7,1,1
8,18,1,1,1,1,1,1,1
8,18,2,1,1,1,1,1,1
8,18,3,1062,1203,1,5,1,1
8,19,0,55,182,1,5,1,1
8,19,1,1,1,1,1,1,1
8,19,2,1,1,1,1,1,1
8,19,3,3806,2027,1,1,1,1
8,20,0,1,1,1,1,1,1
8,20,1,1,1,1,1,1,1
8,20,2,1,1,1,1,1,1
8,20,3,2,3,1004,938,1,1
8,21,0,1,1,1,1,1,1
8,21,1,1,1,1,1,1,1
8,21,2,1,1,1,1,1,1
8,21,3,1,2,3272,2393,1,1
9,2,0,228700,154370,2,4,244,201
9,2,1,1,1,1,1,1,1
9,2,2,1,1,1,1,1,1
9,2,3,1,1,1,1,1,1
9,3,0,1,2,25,25,218254,165064
9,3,1,1,1,1,1,1,1
9,3,2,1,1,1,1,1,1
9,3,3,1,1,1,1,1,1
9,4,0,1,2,244695,140564,569,380
9,4,1,1,1,1,1,1,1
9,4,2,1,1,1,1,1,1
9,4,3,1,1,1,1,1,1
9,5,0,250557,136364,1,1,409,278
9,5,1,1,1,1,1,1,1
9,5,2,1,1,1,1,1,1
9,5,3,1,1,1,1,1,1
9,6,0,1,4,21812,14113,234691,147316
9,6,1,1,1,1,1,1,1
9,6,2,1,1,1,1,1,1
9,6,3,1,1,1,1,1,1
9,7,0,296686,144910,1,2,130,133
9,7,1,1,1,1,1,1,1
9,7,2,1,1,1,1,1,1
9,7,3,1,1,1,1,1,1
9,8,0,298277,158789,6,12,2,5
9,8,1,1,1,1,1,1,1
9,8,2,1,1,1,1,1,1
9,8,3,1,1,1,1,1,1
9,9,0,270694,194449,2,8,767,752
9,9,1,1,1,1,1,1,1
9,9,2,1,1,1,1,1,1
9,9,3,1,1,1,1,1,1
9,10,0,830867,766172,3,6,43,69
9,10,1,1,1,1,1,1,1
9,10,2,1,1,1,1,1,1
9,10,3,1,1,1,1,1,1
9,11,0,1,3,14062,23290,1,1
9,11,1,1,1,1,1,1,1
9,11,2,1,1,1,1,1,1
9,11,3,152417,126783,1,3,381,492
9,12,0,29208,17250,2,3,1,1
9,12,1,1,1,1,1,1,1
9,12,2,1,1,1,1,1,1
9,12,3,2645,1363,1,1,1,1
9,13,0,25211,15103,1,2,1,1
9,13,1,1,1,1,1,1,1
9,13,2,1,1,1,1,1,1
9,13,3,3577,2220,3,5,1,1
9,14,0,44332,31918,1,1,1,1
9,14,1,1,1,1,1,1,1
9,14,2,1,1,1,1,1,1
9,14,3,2799,1693,1,1,1,1
9,15,0,10282,8590,2,3,1,1
9,15,1,1,1,1,1,1,1
9,15,2,1,1,1,1,1,1
9,15,3,19491,12160,1,1,1,1
9,16,0,7358,7637,1,4,1,1
9,16,1,1,1,1,1,1,1
9,16,2,1,1,1,1,1,1
9,16,3,2636,1758,1,2,1,1
9,17,0,3370,4765,1,3,1,1
9,17,1,1,1,1,1,1,1
9,17,2,1,1,1,1,1,1
9,17,3,3954,2707,1,2,1,1
9,18,0,1073,2999,1,5,1,1
9,18,1,1,1,1,1,1,1
9,18,2,1,1,1,1,1,1
9,18,3,1,2,1519,2186,1,1
9,19,0,132,338,1,3,1,1
9,19,1,1,1,1,1,1,1
9,19,2,1,1,1,1,1,1
9,19,3,2347,1322,7,10,1,1
9,20,0,1,1,1,1,1,1
9,20,1,1,1,1,1,1,1
9,20,2,1,1,1,1,1,1
9,20,3,2325,1140,1,2,1,1
9,21,0,1,1,1,1,1,1
9,21,1,1,1,1,1,1,1
9,21,2,1,1,1,1,1,1
9,21,3,1,2,6638,4094,1,1
10,2,0,21,20,1,2,280775,163115
10,2,1,1,1,1,1,1,1
10,2,2,1,1,1,1,1,1
10,2,3,1,1,1,1,1,1
10,3,0,34,19,1,1,287228,157780
10,3,1,1,1,1,1,1,1
10,3,2,1,1,1,1,1,1
10,3,3,1,1,1,1,1,1
10,4,0,1,2,217814,95992,87448,45633
10,4,1,1,1,1,1,1,1
10,4,2,1,1,1,1,1,1
10,4,3,1,1,1,1,1,1
10,5,0,1,2,220500,90083,92642,45455
10,5,1,1,1,1,1,1,1
10,5,2,1,1,1,1,1,1
10,5,3,1,1,1,1,1,1
10,6,0,249143,101469,1,2,83704,39264
10,6,1,1,1,1,1,1,1
10,6,2,1,1,1,1,1,1
10,6,3,1,1,1,1,1,1
10,7,0,293773,119469,1,2,77297,43800
10,7,1,1,1,1,1,1,1
10,7,2,1,1,1,1,1,1
10,7,3,1,1,1,1,1,1
10,8,0,362157,163327,1,1,294,238
10,8,1,1,1,1,1,1,1
10,8,2,1,1,1,1,1,1
10,8,3,1,1,1,1,1,1
10,9,0,358927,203713,2,3,297,245
10,9,1,1,1,1,1,1,1
10,9,2,1,1,1,1,1,1
10,9,3,1,1,1,1,1,1
10,10,0,1202912,697086,1,1,1022,819
10,10,1,1,1,1,1,1,1
10,10,2,1,1,1,1,1,1
10,10,3,1,1,1,1,1,1
10,11,0,35633,17837,1,1,1,1
10,11,1,1,1,1,1,1,1
10,11,2,1,1,1,1,1,1
10,11,3,205249,125244,9,18,1,3
10,12,0,45134,20121,1,2,1,1
10,12,1,1,1,1,1,1,1
10,12,2,1,1,1,1,1,1
10,12,3,1,2,1628,1736,1,1
10,13,0,38570,16946,1,2,1,1
10,13,1,1,1,1,1,1,1
10,13,2,1,1,1,1,1,1
10,13,3,4921,2492,1,1,1,1
10,14,0,56044,29137,1,1,1,1
10,14,1,1,1,1,1,1,1
10,14,2,1,1,1,1,1,1
10,14,3,3424,1646,1,1,1,1
10,15,0,40723,21704,1,4,1,1
10,15,1,1,1,1,1,1,1
10,15,2,1,1,1,1,1,1
10,15,3,18637,9125,1,3,1,1
10,16,0,10566,7059,1,2,1,1
10,16,1,1,1,1,1,1,1
10,16,2,1,1,1,1,1,1
10,16,3,19649,8574,1,2,1,1
10,17,0,6413,4877,1,3,1,1
10,17,1,1,1,1,1,1,1
10,17,2,1,1,1,1,1,1
10,17,3,3907,2162,1,2,1,1
10,18,0,2620,2449,1,2,1,1
10,18,1,1,1,1,1,1,1
10,18,2,1,1,1,1,1,1
10,18,3,1,2,2581,3359,1,1
10,19,0,295,273,1,6,1,1
10,19,1,1,1,1,1,1,1
10,19,2,1,1,1,1,1,1
10,19,3,3409,1563,1,1,1,1
10,20,0,1,1,1,1,1,1
10,20,1,1,1,1,1,1,1
10,20,2,1,1,1,1,1,1
10,20,3,4240,1549,1,1,1,1
10,21,0,1,1,1,1,1,1
10,21,1,1,1,1,1,1,1
10,21,2,1,1,1,1,1,1
10,21,3,12935,4372,1,2,1,1
11,2,0,350166,161799,1,1,1334,660
11,2,1,1,1,1,1,1,1
11,2,2,1,1,1,1,1,1
11,2,3,1,1,1,1,1,1
11,3,0,1,2,354964,156497,1326,649
11,3,1,1,1,1,1,1,1
11,3,2,1,1,1,1,1,1
11,3,3,1,1,1,1,1,1
11,4,0,1,2,363036,153643,1580,711
11,4,1,1,1,1,1,1,1
11,4,2,1,1,1,1,1,1
11,4,3,1,1,1,1,1,1
11,5,0,1,2,398415,160466,1526,708
11,5,1,1,1,1,1,1,1
11,5,2,1,1,1,1,1,1
11,5,3,1,1,1,1,1,1
11,6,0,435418,160052,1,1,1657,730
11,6,1,1,1,1,1,1,1
11,6,2,1,1,1,1,1,1
11,6,3,1,1,1,1,1,1
11,7,0,402876,152587,4,6,91545,48661
11,7,1,1,1,1,1,1,1
11,7,2,1,1,1,1,1,1
11,7,3,1,1,1,1,1,1
11,8,0,483721,204827,1,2,1299,724
11,8,1,1,1,1,1,1,1
11,8,2,1,1,1,1,1,1
11,8,3,1,1,1,1,1,1
11,9,0,471734,255323,1,1,301,210
11,9,1,1,1,1,1,1,1
11,9,2,1,1,1,1,1,1
11,9,3,1,1,1,1,1,1
11,10,0,1472917,833315,1,1,1308,908
11,10,1,1,1,1,1,1,1
11,10,2,1,1,1,1,1,1
11,10,3,1,1,1,1,1,1
11,11,0,75704,35546,1,2,1,1
